Country,Year,Smoking
Zambia,1995,11.5
Zambia,1996,11.5
Zambia,1997,11.4
Zambia,1998,11.3
Zambia,1999,11.2
Zambia,2000,11.1
Zambia,2001,11
Zambia,2002,10.8
Zambia,2003,10.5
Zambia,2004,10.6
Zambia,2005,10.7
Zambia,2006,10.8
Zambia,2007,11
Zambia,2008,11.1
Zambia,2009,11.2
Zambia,2010,11.3
Zambia,2011,11.4
Zambia,2012,11.4
Zimbabwe,1980,13.2
Zimbabwe,1981,13.1
Zimbabwe,1982,12.9
Zimbabwe,1983,12.8
Zimbabwe,1984,12.7
Zimbabwe,1985,12.6
Zimbabwe,1986,12.5
Zimbabwe,1987,12.4
Zimbabwe,1988,12.3
Zimbabwe,1989,12.2
Zimbabwe,1990,12.1
Zimbabwe,1991,11.9
Zimbabwe,1992,11.8
Zimbabwe,1993,11.6
Zimbabwe,1994,11.5
Zimbabwe,1995,11.4
Zimbabwe,1996,11.2
Zimbabwe,1997,11.2
Zimbabwe,1998,11.1
Zimbabwe,1999,11
Zimbabwe,2000,11
Zimbabwe,2001,10.9
Zimbabwe,2002,10.9
Zimbabwe,2003,10.9
Zimbabwe,2004,11.1
Zimbabwe,2005,11.2
Zimbabwe,2006,11.3
Zimbabwe,2007,11.3
Zimbabwe,2008,11.2
Zimbabwe,2009,11.2
Zimbabwe,2010,11.2
Zimbabwe,2011,11.2
Zimbabwe,2012,11.3
